id_hogar,id_persona,peso_persona,region,grado_urbanizacion,anio_nacimiento,edad,sexo,pais_nacimiento,nacionalidad,situacion_actividad,situacion_profesional,horas_semana,jornada,tipo_contrato,personal_a_cargo,anios_experiencia,meses_desempleo_ref,meses_desempleo_5anios,ocupacion_isco08,sector_cnae,nivel_estudios,estado_salud,enfermedad_cronica,limitacion_actividad,necesito_medico_no_fue,renta_neta_salarial,renta_no_monetaria_salarial,renta_neta_hogar,renta_hogar_indicadores,unidades_consumo,num_miembros_hogar,tipo_hogar,hogar_riesgo_pobreza,hogar_carencia_material,retrasos_hipoteca_alquiler,retrasos_facturas,retrasos_deudas_no_vivienda,capacidad_gastos_imprevistos,capacidad_fin_de_mes,puede_vacaciones,puede_proteina_2dias,tiene_ordenador,tiene_coche,carga_prestamos_no_vivienda,puede_sustituir_muebles,puede_calefaccion_invierno,tipo_vivienda,regimen_tenencia,num_habitaciones,importe_alquiler,gastos_vivienda,cuota_hipoteca,cambio_ingresos_12m,motivo_aumento_ingresos,motivo_disminucion_ingresos,expectativa_ingresos_12m,carga_asistencia_medica,carga_asistencia_dental,carga_medicamentos,baja_intensidad_laboral_2020,arope_2020,carencia_material_social_severa,arope_2030,estres_financiero_alto,renta_hogar_per_capita,ratio_carga_vivienda,precariedad_laboral
18510,1851002,740.97492,ES30,Zona muy poblada,1990,34,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,11.0,0.0,0.0,74.0,Construcción,Hasta primaria,Regular,Sí,Limitado pero no gravemente,No,16242.8,0.0,34115.9,34115.9,1.5,2,2 adultos ≥65 sin niños,No,Sí,"Sí, dos o más veces","Sí, dos o más veces",No,No (no puede),Con mucha dificultad,Sí,Sí,No,No,Ninguna carga,No (no puede permitírselo),No,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,0.0,434.85,400.0,Han disminuido,,Otros,Mantenerse,Ninguna carga,No ha utilizado,Una carga razonable,No,Sí,Sí,Sí,1,22743.933333333334,0.3212623439308494,0
18511,1851102,1686.02657,ES30,Zona muy poblada,1983,41,Mujer,UE,UE,Trabajando,Asalariado,10.0,Tiempo parcial,Temporal escrito,No,19.0,12.0,24.0,51.0,Hostelería,Secundaria 1a etapa,Bueno,No,No limitado,No,1659.4,0.0,10619.8,10619.8,2.3,4,"2 adultos, 2 niños",Sí,No,"Sí, dos o más veces","Sí, dos o más veces","Sí, dos o más veces",No (no puede),Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,950.0,1335.07,0.0,Se mantienen,,,Mantenerse,Una carga razonable,No ha utilizado,Una carga razonable,Sí,Sí,No,Sí,1,4617.304347826087,3.4374592660832137,1
18512,1851201,551.16035,ES30,Zona muy poblada,1985,39,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,21.0,0.0,0.0,43.0,Industria manufacturera,Hasta primaria,Regular,Sí,No limitado,No,23929.3,19.7,49730.9,49730.9,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,No (no puede),Con cierta dificultad,Sí,Sí,No (no puede permitírselo),Sí,Ninguna carga,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,407.39,0.0,Se mantienen,,,,Ninguna carga,Una carga pesada,Ninguna carga,No,No,No,No,0,23681.38095238095,0.20429682439519753,0
18512,1851202,550.45693,ES30,Zona muy poblada,1984,40,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Temporal escrito,No,23.0,0.0,0.0,23.0,Educación,Post-secundaria,Bueno,No,No limitado,No,25179.5,0.0,49730.9,49730.9,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,No (no puede),Con cierta dificultad,Sí,Sí,No (no puede permitírselo),Sí,Ninguna carga,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,407.39,0.0,Se mantienen,,,,Ninguna carga,Una carga pesada,Ninguna carga,No,No,No,No,0,23681.38095238095,0.19415318016640523,1
18514,1851401,1660.43203,ES30,Zona muy poblada,1981,43,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,20.0,0.0,18.0,43.0,Comercio/reparación vehículos,,Bueno,No,No limitado,No,22793.7,0.0,28192.12,28192.12,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,No,Piso ≥10 viviendas,Propiedad sin hipoteca,3.0,0.0,245.56,0.0,Han aumentado,Revalorización salario,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,18794.746666666666,0.1292778267679227,0
18516,1851601,120.5688,ES30,Zona muy poblada,1979,45,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,24.0,0.0,0.0,41.0,Actividades financieras/seguros,,Muy bueno,No,No limitado,No,25110.2,0.0,61743.67,61743.67,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,No (no puede),Con dificultad,No,Sí,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,0.0,450.63,0.0,Se mantienen,,,,Una carga pesada,Una carga pesada,Una carga razonable,No,No,No,No,1,34302.038888888885,0.2153531234319121,0
18517,1851701,663.39821,ES30,Zona muy poblada,1966,58,Mujer,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Indefinido escrito,Sí,30.0,0.0,0.0,14.0,Actividades artísticas/recreativas,Post-secundaria,Bueno,Sí,No limitado,No,34975.1,0.0,63464.7,63464.7,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,292.39,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga pesada,Ninguna carga,No,No,No,No,0,31732.35,0.10031937006613276,0
18517,1851702,665.21428,ES30,Zona muy poblada,1963,61,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,Sí,40.0,0.0,0.0,43.0,Sanidad/servicios sociales,Secundaria 1a etapa,Bueno,No,No limitado,No,27581.8,0.0,63464.7,63464.7,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,292.39,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga pesada,Ninguna carga,No aplicable (≥60 años),No,No,No,0,31732.35,0.12720997179299393,0
18518,1851801,446.57248,ES30,Zona muy poblada,1975,49,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,25.0,0.0,12.0,26.0,Actividades financieras/seguros,Post-secundaria,Muy bueno,No,No limitado,No,29889.6,293.3,40281.9,40281.9,1.5,2,1 adulto con niños,No,No,No,"Sí, dos o más veces",No,No (no puede),Con dificultad,Sí,Sí,No,Sí,Ninguna carga,No (no puede permitírselo),No,Piso <10 viviendas,Propiedad con hipoteca,5.0,0.0,680.12,730.0,Se mantienen,,,,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,1,26854.600000000002,0.27305283443070505,0
18519,1851901,289.40943,ES30,Zona muy poblada,1964,60,Hombre,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,Sí,34.0,0.0,0.0,24.0,Administración pública/defensa,Post-secundaria,Bueno,No,No limitado,No,37589.0,0.0,84277.6,84277.6,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,8.0,0.0,649.63,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No aplicable (≥60 años),No,No,No,0,56185.06666666667,0.20738939583388755,0
18519,1851902,288.61932,ES30,Zona muy poblada,1964,60,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,34.0,0.0,0.0,21.0,Actividades profesionales/científicas,Post-secundaria,Muy bueno,No,No limitado,No,48311.2,0.0,84277.6,84277.6,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,8.0,0.0,649.63,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No aplicable (≥60 años),No,No,No,0,56185.06666666667,0.16136134064150756,0
18525,1852502,618.93112,ES30,Zona muy poblada,1971,53,Hombre,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Indefinido escrito,Sí,25.0,0.0,0.0,13.0,Industria manufacturera,Post-secundaria,Bueno,No,No limitado,No,26986.63,10075.41,56651.3,56651.3,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga pesada,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,0.0,1576.53,2400.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Ninguna carga,No,No,No,No,0,28325.65,0.7010271382532758,0
18527,1852701,393.04478,ES30,Zona media,1978,46,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Temporal escrito,No,20.0,0.0,0.0,32.0,Sanidad/servicios sociales,,Regular,Sí,No limitado,No,20945.2,0.0,29491.2,29491.2,1.5,2,1 adulto con niños,No,No,No,No,No,No (no puede),Con dificultad,No,Sí,Sí,Sí,Una carga pesada,No (no puede permitírselo),No,Piso <10 viviendas,Propiedad con hipoteca,2.0,0.0,482.9,450.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,Una carga razonable,No,No,No,No,1,19660.8,0.2766648205794167,1
18529,1852901,1428.72285,ES30,Zona media,1964,60,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,42.0,0.0,0.0,31.0,Transporte/almacenamiento,Hasta primaria,Bueno,Sí,No limitado,No,37645.7,126.5,97546.8,97546.8,2.5,4,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad sin hipoteca,6.0,0.0,410.85,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No aplicable (≥60 años),No,No,No,0,39018.72,0.13096316445171696,0
18529,1852903,1522.68383,ES30,Zona media,1994,30,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,6.0,0.0,0.0,35.0,Comercio/reparación vehículos,Post-secundaria,Bueno,No,,No,29273.3,8.9,97546.8,97546.8,2.5,4,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad sin hipoteca,6.0,0.0,410.85,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,39018.72,0.1684196861986862,0
18529,1852904,1455.33166,ES30,Zona media,1998,26,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Temporal escrito,Sí,4.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Bueno,Sí,No limitado,No,26579.9,0.0,97546.8,97546.8,2.5,4,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad sin hipoteca,6.0,0.0,410.85,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,39018.72,0.18548602515434598,1
18537,1853701,940.56493,ES30,Zona media,1975,49,Hombre,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,20.0,0.0,0.0,21.0,Actividades profesionales/científicas,Post-secundaria,Bueno,No,No limitado,No,30333.7,438.7,57882.2,57882.2,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Propiedad sin hipoteca,4.0,0.0,275.31,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,32156.777777777774,0.10891252962876273,0
18537,1853702,947.64014,ES30,Zona media,1974,50,Mujer,Extranjero no UE,UE,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,11.0,0.0,9.0,26.0,Sanidad/servicios sociales,Post-secundaria,Bueno,Sí,No limitado,No,25453.4,0.0,57882.2,57882.2,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Propiedad sin hipoteca,4.0,0.0,275.31,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,32156.777777777774,0.12979484076783457,0
18541,1854101,351.00809,ES30,Zona media,1974,50,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,17.0,0.0,6.0,82.0,Industria manufacturera,Hasta primaria,Muy bueno,No,No limitado,No,23376.6,0.0,40673.54,40673.54,1.8,3,1 adulto con niños,No,No,No,No,No,No (no puede),Con mucha dificultad,No,Sí,Sí,No,Una carga razonable,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,3.0,400.0,557.69,0.0,Han aumentado,Nuevo/cambio empleo,,Mejorar,Ninguna carga,No ha utilizado,Ninguna carga,No,No,No,No,1,22596.411111111112,0.28628115294781964,0
18543,1854301,622.18739,ES30,Zona media,1982,42,Mujer,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,No,21.0,0.0,0.0,42.0,Actividades financieras/seguros,Post-secundaria,Bueno,Sí,No limitado,No,21648.8,0.0,77708.8,77708.8,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,0.0,385.52,600.0,Han disminuido,,Pérdida empleo,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,37004.19047619047,0.213694985403348,0
18544,1854403,1010.54833,ES30,Zona media,1990,34,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,5.0,0.0,12.0,91.0,Industria manufacturera,Hasta primaria,Regular,Sí,No limitado,No,16069.5,0.0,47104.6,47104.6,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con facilidad,No,No,No (no puede permitírselo),Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,3.0,0.0,242.16,0.0,Han aumentado,Prestaciones sociales,,Mantenerse,Una carga razonable,Ninguna carga,Una carga razonable,No,No,No,No,0,23552.3,0.1808345001400168,0
18545,1854502,743.99843,ES30,Zona media,1964,60,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,20.0,0.0,0.0,54.0,Actividades administrativas,Hasta primaria,Bueno,No,No limitado,No,17624.8,0.0,62814.4,62814.4,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,No (no puede permitírselo),Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,8.0,0.0,231.98,0.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No aplicable (≥60 años),No,No,No,0,31407.2,0.15794562207798102,0
18545,1854503,759.92945,ES30,Zona media,1991,33,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,8.0,,0.0,54.0,Actividades administrativas,Hasta primaria,Bueno,No,No limitado,No,15043.1,0.0,62814.4,62814.4,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,No (no puede permitírselo),Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,8.0,0.0,231.98,0.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No,0,31407.2,0.1850522831065405,0
18546,1854602,2218.72303,ES30,Zona media,1967,57,Hombre,UE,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,17.0,9.0,,82.0,Industria manufacturera,Secundaria 1a etapa,Bueno,No,No limitado,No,17909.1,0.0,29818.4,29818.4,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,No (no puede),Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,2.0,550.0,874.46,0.0,Se mantienen,,,,Ninguna carga,No ha utilizado,No ha consumido,No,No,No,No,0,19878.933333333334,0.5859322914049283,0
18547,1854701,1090.55617,ES30,Zona media,1983,41,Mujer,Extranjero no UE,Extranjero no UE,Trabajando,Asalariado,24.0,Tiempo parcial,Indefinido escrito,Sí,5.0,0.0,2.0,34.0,Actividades artísticas/recreativas,Post-secundaria,Bueno,No,No limitado,No,10853.1,0.0,34169.9,34169.9,1.8,3,"2 adultos, 1 niño",No,No,No,"Sí, una vez","Sí, una vez",No (no puede),Con cierta dificultad,No,Sí,Sí,Sí,Una carga razonable,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,287.0,0.0,Se mantienen,,,,Ninguna carga,Una carga pesada,Ninguna carga,No,No,No,No,1,18983.277777777777,0.31732868949885285,1
18547,1854702,1091.94976,ES30,Zona media,1989,35,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,15.0,0.0,0.0,72.0,Industria manufacturera,Hasta primaria,Bueno,No,No limitado,No,21499.4,0.0,34169.9,34169.9,1.8,3,"2 adultos, 1 niño",No,No,No,"Sí, una vez","Sí, una vez",No (no puede),Con cierta dificultad,No,Sí,Sí,Sí,Una carga razonable,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,287.0,0.0,Se mantienen,,,,Ninguna carga,Una carga pesada,Ninguna carga,No,No,No,No,1,18983.277777777777,0.1601905169446589,0
18549,1854901,2529.5723,ES30,Zona media,1969,55,Mujer,UE,UE,Trabajando,Asalariado,20.0,Tiempo parcial,Indefinido escrito,No,35.0,0.0,0.0,91.0,Actividades administrativas,,Regular,Sí,Limitado pero no gravemente,No,9777.5,0.0,22037.5,22037.5,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,No (no puede),Con cierta dificultad,Sí,Sí,No (no puede permitírselo),No (no puede permitírselo),Una carga razonable,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,600.0,798.43,0.0,Se mantienen,,,Mejorar,Una carga razonable,Ninguna carga,Una carga razonable,No,No,No,No,0,14691.666666666666,0.9799192022500639,1
18549,1854902,2536.49708,ES30,Zona media,1961,63,Hombre,UE,UE,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,No,38.0,0.0,0.0,54.0,Transporte/almacenamiento,,Regular,Sí,No limitado,No,12260.0,0.0,22037.5,22037.5,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,No (no puede),Con cierta dificultad,Sí,Sí,No (no puede permitírselo),No (no puede permitírselo),Una carga razonable,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,600.0,798.43,0.0,Se mantienen,,,Mejorar,Una carga razonable,Ninguna carga,Una carga razonable,No aplicable (≥60 años),No,No,No,0,14691.666666666666,0.7814975530179445,1
18550,1855001,715.65076,ES30,Zona media,1979,45,Mujer,España,España,Trabajando,Asalariado,45.0,Tiempo completo,Indefinido escrito,Sí,20.0,0.0,0.0,33.0,Comercio/reparación vehículos,Post-secundaria,Muy bueno,No,No limitado,No,40117.6,2162.6,117652.9,117652.9,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,7.0,0.0,1015.44,1130.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,78435.26666666666,0.3037390073184837,0
18550,1855002,710.6676,ES30,Zona media,1976,48,Hombre,España,España,Trabajando,Asalariado,60.0,Tiempo completo,Indefinido escrito,Sí,23.0,0.0,0.0,13.0,Industria manufacturera,Post-secundaria,Muy bueno,No,No limitado,No,75934.7,333.3,117652.9,117652.9,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,7.0,0.0,1015.44,1130.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,78435.26666666666,0.16047050952989872,0
18551,1855101,1144.39898,ES30,Zona media,1983,41,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,22.0,0.0,0.0,31.0,Industria manufacturera,Post-secundaria,Bueno,No,No limitado,No,47247.8,0.0,86710.53,86710.53,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,8.0,0.0,320.85,680.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,48172.51666666666,0.08148950850621617,0
18551,1855102,1142.93844,ES30,Zona media,1982,42,Mujer,UE,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,21.0,0.0,0.0,42.0,Industria manufacturera,Post-secundaria,Bueno,No,No limitado,No,14293.63,0.0,86710.53,86710.53,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,8.0,0.0,320.85,680.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,48172.51666666666,0.2693647449947984,0
18552,1855201,613.10955,ES30,Zona media,1974,50,Mujer,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,Sí,26.0,0.0,0.0,54.0,Organismos extraterritoriales,Secundaria 1a etapa,Muy bueno,No,No limitado,No,35829.0,0.0,79256.7,79256.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,4.0,0.0,598.14,630.0,Se mantienen,,,Empeorar,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,52837.799999999996,0.20033157498116053,0
18552,1855202,608.53199,ES30,Zona media,1975,49,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,26.0,0.0,0.0,54.0,Administración pública/defensa,Post-secundaria,Bueno,No,No limitado,Sí,41923.2,0.0,79256.7,79256.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,4.0,0.0,598.14,630.0,Se mantienen,,,Empeorar,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,52837.799999999996,0.1712102129608427,0
18553,1855301,461.56963,ES30,Zona media,1975,49,Mujer,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,24.0,0.0,0.0,23.0,Educación,Post-secundaria,Bueno,No,No limitado,No,35986.6,0.0,88394.4,88394.4,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,0.0,889.81,975.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,49107.99999999999,0.2967137767946958,0
18553,1855302,457.24705,ES30,Zona media,1965,59,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,Sí,27.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Bueno,No,No limitado,No,51959.9,0.0,88394.4,88394.4,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,0.0,889.81,975.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,49107.99999999999,0.2054992407606635,0
18554,1855401,565.75295,ES30,Zona media,1981,43,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,25.0,0.0,0.0,33.0,Industria manufacturera,Secundaria 1a etapa,Muy bueno,No,No limitado,No,30121.5,939.4,52013.1,52013.1,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con dificultad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,7.0,0.0,543.77,676.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,24768.142857142855,0.2166306458841691,0
18554,1855402,565.03091,ES30,Zona media,1981,43,Mujer,España,España,Trabajando,Asalariado,30.0,Tiempo completo,Indefinido escrito,No,21.0,0.0,0.0,42.0,Industria manufacturera,Secundaria 1a etapa,Bueno,No,No limitado,No,20595.2,229.2,52013.1,52013.1,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con dificultad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,7.0,0.0,543.77,676.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,24768.142857142855,0.3168330484773151,0
18555,1855501,730.89348,ES30,Zona media,1987,37,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,15.0,5.0,6.0,35.0,Información/comunicaciones,Secundaria 1a etapa,Bueno,No,No limitado,No,31664.4,221.2,75608.1,75608.1,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Unifamiliar independiente,Propiedad con hipoteca,6.0,0.0,917.92,960.0,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Una carga razonable,Una carga razonable,Ninguna carga,No,No,No,No,0,42004.5,0.3478682684655322,0
18555,1855502,779.00575,ES30,Zona media,1990,34,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,Sí,14.0,0.0,0.0,13.0,Información/comunicaciones,Post-secundaria,Bueno,No,No limitado,No,37683.5,0.0,75608.1,75608.1,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Unifamiliar independiente,Propiedad con hipoteca,6.0,0.0,917.92,960.0,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Una carga razonable,Una carga razonable,Ninguna carga,No,No,No,No,0,42004.5,0.292304058805578,0
