id_hogar,id_persona,peso_persona,region,grado_urbanizacion,anio_nacimiento,edad,sexo,pais_nacimiento,nacionalidad,situacion_actividad,situacion_profesional,horas_semana,jornada,tipo_contrato,personal_a_cargo,anios_experiencia,meses_desempleo_ref,meses_desempleo_5anios,ocupacion_isco08,sector_cnae,nivel_estudios,estado_salud,enfermedad_cronica,limitacion_actividad,necesito_medico_no_fue,renta_neta_salarial,renta_no_monetaria_salarial,renta_neta_hogar,renta_hogar_indicadores,unidades_consumo,num_miembros_hogar,tipo_hogar,hogar_riesgo_pobreza,hogar_carencia_material,retrasos_hipoteca_alquiler,retrasos_facturas,retrasos_deudas_no_vivienda,capacidad_gastos_imprevistos,capacidad_fin_de_mes,puede_vacaciones,puede_proteina_2dias,tiene_ordenador,tiene_coche,carga_prestamos_no_vivienda,puede_sustituir_muebles,puede_calefaccion_invierno,tipo_vivienda,regimen_tenencia,num_habitaciones,importe_alquiler,gastos_vivienda,cuota_hipoteca,cambio_ingresos_12m,motivo_aumento_ingresos,motivo_disminucion_ingresos,expectativa_ingresos_12m,carga_asistencia_medica,carga_asistencia_dental,carga_medicamentos,baja_intensidad_laboral_2020,arope_2020,carencia_material_social_severa,arope_2030
28667,2866702,1544.7197,ES30,Zona muy poblada,1976,48,Hombre,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Indefinido escrito,Sí,25.0,0.0,0.0,42.0,Actividades financieras/seguros,Post-secundaria no superior,Bueno,No,No limitado,,26636.8,1498.67,80853.7,80853.7,3.0,5,"2 adultos, ≥3 niños",No,No,No,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Unifamiliar independiente,Propiedad con hipoteca,5.0,,1711.83,2000.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No
28668,2866801,875.50643,ES30,Zona muy poblada,1970,54,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,30.0,0.0,0.0,25.0,Información/comunicaciones,Post-secundaria no superior,Muy bueno,No,No limitado,,0.0,0.0,96093.9,96093.9,3.3,6,"2 adultos, ≥3 niños",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,8.0,,790.15,2000.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28668,2866802,880.46015,ES30,Zona muy poblada,1970,54,Mujer,España,España,Trabajando,Asalariado,20.0,Tiempo completo,Indefinido escrito,No,15.0,0.0,3.0,23.0,Educación,Post-secundaria no superior,Muy bueno,No,No limitado,,8085.3,0.0,96093.9,96093.9,3.3,6,"2 adultos, ≥3 niños",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,8.0,,790.15,2000.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28669,2866901,483.14739,ES30,Zona muy poblada,1971,53,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,28.0,0.0,0.0,13.0,Industria manufacturera,Post-secundaria no superior,Regular,Sí,Gravemente limitado,No,74649.5,0.0,148926.68,148926.68,2.0,3,"2 adultos, 1 niño",No,No,No,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,,1141.14,2000.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28669,2866902,485.63498,ES30,Zona muy poblada,1976,48,Mujer,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,25.0,0.0,0.0,33.0,Sanidad/servicios sociales,Post-secundaria no superior,Bueno,Sí,Limitado pero no gravemente,No,32696.7,0.0,148926.68,148926.68,2.0,3,"2 adultos, 1 niño",No,No,No,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,,1141.14,2000.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28671,2867101,639.59048,ES30,Zona muy poblada,1982,42,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,Sí,18.0,0.0,0.0,35.0,Actividades financieras/seguros,Post-secundaria no superior,Muy bueno,Sí,No limitado,No,32867.5,295.2,108821.77,108821.77,2.3,4,Otros con niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,7.0,,445.07,,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Una carga razonable,No,No,No,No
28673,2867301,774.392,ES30,Zona muy poblada,1978,46,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido verbal,No,22.0,0.0,0.0,21.0,Construcción,Post-secundaria no superior,Bueno,No,No limitado,No,0.0,0.0,103928.8,103928.8,3.1,6,"2 adultos, ≥3 niños",No,No,No,No,,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,7.0,,964.47,1900.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Ninguna carga,No,No,No,No
28673,2867302,779.82199,ES30,Zona muy poblada,1978,46,Mujer,España,España,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,No,20.0,0.0,0.0,42.0,Actividades administrativas,Post-secundaria no superior,Bueno,Sí,Limitado pero no gravemente,No,11740.0,0.0,103928.8,103928.8,3.1,6,"2 adultos, ≥3 niños",No,No,No,No,,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,7.0,,964.47,1900.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Ninguna carga,No,No,No,No
28675,2867501,932.70636,ES30,Zona muy poblada,1963,61,Hombre,España,España,Trabajando,Asalariado,48.0,Tiempo completo,Indefinido escrito,No,35.0,0.0,0.0,33.0,Industria manufacturera,Post-secundaria no superior,Regular,Sí,,No,71883.7,7095.3,86453.67,86453.67,3.0,5,Otros con niños,No,No,"Sí, dos o más veces",No,"Sí, dos o más veces",Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,,320.64,1000.0,Han disminuido,,Otros,Empeorar,Una carga razonable,Una carga pesada,Una carga pesada,No aplicable (≥60 años),No,No,No
28675,2867502,930.16002,ES30,Zona muy poblada,1965,59,Mujer,España,España,Trabajando,Asalariado,10.0,Tiempo parcial,Temporal escrito,No,15.0,4.0,60.0,22.0,Sanidad/servicios sociales,Post-secundaria no superior,Bueno,No,No limitado,,2725.8,0.0,86453.67,86453.67,3.0,5,Otros con niños,No,No,"Sí, dos o más veces",No,"Sí, dos o más veces",Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,,320.64,1000.0,Han disminuido,,Otros,Empeorar,Una carga razonable,Una carga pesada,Una carga pesada,Sí,Sí,No,No
28679,2867902,617.07112,ES30,Zona muy poblada,1977,47,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Temporal escrito,No,20.0,0.0,0.0,42.0,Administración pública/defensa,Post-secundaria no superior,Regular,Sí,Limitado pero no gravemente,No,26802.8,0.0,66452.5,66452.5,1.5,2,2 adultos ≥65 sin niños,No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,,293.64,,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No
28680,2868002,314.8103,ES30,Zona muy poblada,1963,61,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,,0.0,0.0,26.0,Administración pública/defensa,Post-secundaria no superior,Bueno,No,No limitado,No,66596.8,0.0,101695.2,101695.2,1.5,2,2 adultos <65 sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,481.24,,Se mantienen,,,Mantenerse,Una carga razonable,,Una carga razonable,No aplicable (≥60 años),No,No,No
28681,2868103,1074.86738,ES30,Zona muy poblada,1979,45,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,17.0,0.0,0.0,21.0,Industria manufacturera,Post-secundaria no superior,Bueno,No,No limitado,No,39726.9,40.4,99175.3,99175.3,2.0,3,Otros sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,7.0,,456.89,,Se mantienen,,,Empeorar,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28682,2868201,365.33032,ES30,Zona muy poblada,1961,63,Mujer,España,España,Trabajando,Asalariado,,Tiempo completo,Indefinido escrito,No,42.0,0.0,0.0,22.0,Sanidad/servicios sociales,Secundaria 2ª etapa (orientación gral),Bueno,No,No limitado,No,25427.9,0.0,26415.8,26415.8,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,2.0,545.61,644.25,,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No aplicable (≥60 años),No,No,No
28685,2868501,529.12343,ES30,Zona muy poblada,1972,52,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,27.0,0.0,0.0,33.0,Actividades administrativas,Secundaria 1ª etapa,Muy bueno,No,No limitado,,36559.4,1005.6,36630.6,36630.6,1.0,1,Una persona: hombre 30-64 años,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,2.0,,524.23,750.0,Se mantienen,,,,Ninguna carga,,Una carga razonable,No,No,No,No
28687,2868702,845.73123,ES30,Zona muy poblada,1990,34,Hombre,España,España,Trabajando,Asalariado,25.0,Tiempo parcial,Indefinido escrito,No,6.0,0.0,8.0,42.0,Información/comunicaciones,Secundaria 1ª etapa,Muy bueno,No,No limitado,No,1973.8,0.0,18507.6,18507.6,1.5,2,2 adultos ≥65 sin niños,No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,,546.26,800.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,Una carga razonable,No,No,No,No
28690,2869001,2579.59018,ES30,Zona muy poblada,1981,43,Mujer,Extranjero no UE,Extranjero no UE,Trabajando,Asalariado,30.0,Tiempo parcial,Temporal escrito,Sí,25.0,0.0,0.0,91.0,Hostelería,Post-secundaria no superior,Bueno,No,No limitado,,13841.5,0.0,14152.4,14152.4,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,,No (no puede),Con cierta dificultad,No,Sí,Sí,No,,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,650.0,747.03,,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No
28693,2869302,574.64367,ES30,Zona muy poblada,1975,49,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,27.0,0.0,0.0,41.0,Construcción,Secundaria 1ª etapa,Bueno,No,No limitado,No,22767.9,459.8,32608.7,32608.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,3.0,,437.78,475.0,Se mantienen,,,Empeorar,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28694,2869401,1392.97512,ES30,Zona muy poblada,1971,53,Hombre,UE,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,35.0,0.0,0.0,61.0,Hostelería,Secundaria 1ª etapa,Muy bueno,No,No limitado,No,22210.4,0.0,59930.3,59930.3,2.0,3,Otros sin niños,No,No,,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Unifamiliar independiente,Cesión gratuita,4.0,,47.28,,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No
28694,2869403,1394.47541,ES30,Zona muy poblada,2000,24,Mujer,España,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,0.0,0.0,0.0,33.0,Información/comunicaciones,Post-secundaria no superior,Muy bueno,No,No limitado,,9628.9,16.2,59930.3,59930.3,2.0,3,Otros sin niños,No,No,,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Unifamiliar independiente,Cesión gratuita,4.0,,47.28,,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No
28695,2869501,419.22726,ES30,Zona muy poblada,1967,57,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,25.0,0.0,0.0,25.0,Sanidad/servicios sociales,Post-secundaria no superior,Bueno,No,No limitado,,34016.1,0.0,31876.8,31876.8,1.0,1,Una persona: hombre 30-64 años,No,No,No,No,No,No (no puede),Con dificultad,No,Sí,Sí,Sí,Una carga pesada,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,6.0,790.0,904.43,,Se mantienen,,,Mantenerse,Una carga pesada,Una carga pesada,Una carga razonable,No,No,No,No
28698,2869802,373.77471,ES30,Zona muy poblada,1963,61,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,26.0,0.0,0.0,51.0,Sanidad/servicios sociales,Primaria,Bueno,No,No limitado,No,13867.0,0.0,19896.5,19896.5,1.5,2,2 adultos <65 sin niños,No,No,,No,,No (no puede),Con cierta dificultad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,4.0,,353.18,,Se mantienen,,,Empeorar,Ninguna carga,,,No aplicable (≥60 años),No,No,No
28701,2870101,506.99369,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,Sí,30.0,0.0,5.0,51.0,Hostelería,Secundaria 2ª etapa (orientación gral),Muy bueno,No,No limitado,No,3391.0,0.0,3041.0,3041.0,1.0,1,Una persona: hombre 30-64 años,Sí,No,No,No,,No (no puede),Con mucha dificultad,No,Sí,No (no puede permitírselo),Sí,,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,,784.06,770.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,Sí,No,Sí
28706,2870601,1994.57328,ES30,Zona muy poblada,1970,54,Hombre,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,40.0,0.0,0.0,83.0,Transporte/almacenamiento,Post-secundaria no superior,Bueno,No,No limitado,,24764.8,0.0,66836.6,66836.6,3.5,6,Otros con niños,No,No,No,No,"Sí, dos o más veces",No (no puede),Con dificultad,Sí,No,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,3.0,950.0,1013.64,,Se mantienen,,,Mejorar,Ninguna carga,Una carga pesada,Una carga razonable,No,No,No,No
28706,2870603,2024.81843,ES30,Zona muy poblada,1995,29,Mujer,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,3.0,0.0,0.0,51.0,Hostelería,Primaria,Bueno,Sí,Gravemente limitado,No,15793.9,0.0,66836.6,66836.6,3.5,6,Otros con niños,No,No,No,No,"Sí, dos o más veces",No (no puede),Con dificultad,Sí,No,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,3.0,950.0,1013.64,,Se mantienen,,,Mejorar,Ninguna carga,Una carga pesada,Una carga razonable,No,No,No,No
28706,2870604,2118.52622,ES30,Zona muy poblada,1998,26,Hombre,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,3.0,0.0,0.0,51.0,Hostelería,Primaria,Bueno,No,No limitado,,17325.5,0.0,66836.6,66836.6,3.5,6,Otros con niños,No,No,No,No,"Sí, dos o más veces",No (no puede),Con dificultad,Sí,No,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,3.0,950.0,1013.64,,Se mantienen,,,Mejorar,Ninguna carga,Una carga pesada,Una carga razonable,No,No,No,No
28706,2870605,1996.72152,ES30,Zona muy poblada,2001,23,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,3.0,3.0,6.0,93.0,Comercio/reparación vehículos,Primaria,Bueno,No,No limitado,,13948.5,0.0,66836.6,66836.6,3.5,6,Otros con niños,No,No,No,No,"Sí, dos o más veces",No (no puede),Con dificultad,Sí,No,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,3.0,950.0,1013.64,,Se mantienen,,,Mejorar,Ninguna carga,Una carga pesada,Una carga razonable,No,No,No,No
28710,2871001,315.67211,ES30,Zona muy poblada,1963,61,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,42.0,0.0,0.0,51.0,Hogares como empleadores,Secundaria 1ª etapa con título,Bueno,No,No limitado,,29157.3,0.0,56169.4,56169.4,1.5,2,2 adultos <65 sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso <10 viviendas,Propiedad sin hipoteca,5.0,,216.14,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No aplicable (≥60 años),No,No,No
28719,2871901,1130.01861,ES30,Zona muy poblada,1977,47,Hombre,UE,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,19.0,0.0,0.0,71.0,Comercio/reparación vehículos,Secundaria 1ª etapa con título,Regular,No,No limitado,,19456.4,0.0,34033.7,34033.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,,No (no puede),Con cierta dificultad,Sí,Sí,No,Sí,,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio reducido,5.0,793.5,924.66,,Se mantienen,,,Empeorar,Una carga razonable,,Una carga razonable,No,No,No,No
28720,2872001,685.48882,ES30,Zona muy poblada,1980,44,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,14.0,0.0,0.0,32.0,Sanidad/servicios sociales,Post-secundaria no superior,Regular,No,No limitado,No,25510.3,0.0,38316.3,38316.3,2.0,3,1 adulto con niños,No,No,No,No,,No (no puede),Con dificultad,No,Sí,Sí,Sí,,No (no puede permitírselo),No,Piso <10 viviendas,Propiedad con hipoteca,1.0,,690.64,931.0,Se mantienen,,,,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No
28724,2872401,557.63002,ES30,Zona muy poblada,1986,38,Mujer,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,Sí,15.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria no superior,Muy bueno,No,No limitado,,48551.6,0.0,98712.5,98712.5,2.1,4,"2 adultos, 2 niños",No,No,,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso <10 viviendas,Propiedad sin hipoteca,6.0,,327.81,,Han aumentado,Revalorización salario,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No
28724,2872404,558.34261,ES30,Zona muy poblada,1986,38,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,16.0,0.0,0.0,74.0,Industria manufacturera,Post-secundaria no superior,Muy bueno,No,No limitado,No,45433.4,1102.6,98712.5,98712.5,2.1,4,"2 adultos, 2 niños",No,No,,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso <10 viviendas,Propiedad sin hipoteca,6.0,,327.81,,Han aumentado,Revalorización salario,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No
28726,2872603,1151.17832,ES30,Zona muy poblada,1967,57,Hombre,UE,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,32.0,0.0,0.0,71.0,Construcción,Secundaria 1ª etapa,Bueno,No,No limitado,No,20453.3,0.0,40561.0,40561.0,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Alquiler precio reducido,4.0,600.0,728.64,,Han aumentado,Más horas/salario,,,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No
28727,2872701,639.40732,ES30,Zona muy poblada,1983,41,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,16.0,0.0,0.0,35.0,Información/comunicaciones,Post-secundaria no superior,Bueno,No,No limitado,No,27234.8,0.0,94944.7,94944.7,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,,461.35,,Se mantienen,,,Empeorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No
28727,2872702,638.59128,ES30,Zona muy poblada,1984,40,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,16.0,0.0,0.0,35.0,Información/comunicaciones,Primaria,Bueno,Sí,Limitado pero no gravemente,No,28318.8,120.9,94944.7,94944.7,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,,461.35,,Se mantienen,,,Empeorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No
28728,2872801,605.9884,ES30,Zona muy poblada,1991,33,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,10.0,0.0,0.0,43.0,Actividades financieras/seguros,Post-secundaria no superior,Muy bueno,No,No limitado,No,37734.9,1007.9,72270.5,72270.5,1.8,3,"2 adultos, 1 niño",No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,,314.3,487.0,Se mantienen,,,Empeorar,Ninguna carga,Ninguna carga,Una carga razonable,No,No,No,No
28728,2872802,579.18399,ES30,Zona muy poblada,1992,32,Mujer,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,8.0,4.0,4.0,43.0,Transporte/almacenamiento,Post-secundaria no superior,Bueno,No,No limitado,No,15450.1,75.3,72270.5,72270.5,1.8,3,"2 adultos, 1 niño",No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,,314.3,487.0,Se mantienen,,,Empeorar,Ninguna carga,Ninguna carga,Una carga razonable,No,No,No,No
28729,2872902,745.8615,ES30,Zona muy poblada,1977,47,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,32.0,0.0,0.0,52.0,Comercio/reparación vehículos,Secundaria 1ª etapa,Bueno,No,No limitado,,16753.3,0.0,24276.3,24276.3,2.0,3,"2 adultos, 1 niño",Sí,No,,"Sí, dos o más veces",,No (no puede),Con mucha dificultad,No,Sí,No (no puede permitírselo),No (no puede permitírselo),,No (no puede permitírselo),Sí,Piso <10 viviendas,Propiedad sin hipoteca,3.0,,203.02,,Se mantienen,,,Empeorar,Ninguna carga,Ninguna carga,Ninguna carga,No,Sí,No,Sí
28731,2873101,1207.41751,ES30,Zona muy poblada,1991,33,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,8.0,0.0,12.0,42.0,Actividades administrativas,Primaria,Muy bueno,No,No limitado,No,17112.4,0.0,17112.4,17112.4,1.0,1,Una persona: hombre 30-64 años,No,No,,No,,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Cesión gratuita,3.0,,120.07,,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28732,2873201,492.52947,ES30,Zona muy poblada,1976,48,Mujer,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,25.0,0.0,0.0,93.0,Transporte/almacenamiento,Primaria,Bueno,No,Limitado pero no gravemente,No,38485.1,387.5,52707.9,52707.9,1.5,2,2 adultos <65 sin niños,No,Sí,No,"Sí, una vez","Sí, una vez",No (no puede),Con cierta dificultad,No,Sí,Sí,Sí,Una carga pesada,Sí,No,Piso <10 viviendas,Propiedad con hipoteca,4.0,,575.83,895.0,Han disminuido,,Reducción horas/salario,Mantenerse,Ninguna carga,,Una carga razonable,No,Sí,No,No
28732,2873202,490.53433,ES30,Zona muy poblada,2001,23,Mujer,España,España,Trabajando,Asalariado,24.0,Tiempo parcial,Indefinido escrito,No,3.0,0.0,0.0,52.0,Comercio/reparación vehículos,Post-secundaria no superior,Bueno,No,No limitado,,13255.0,0.0,52707.9,52707.9,1.5,2,2 adultos <65 sin niños,No,Sí,No,"Sí, una vez","Sí, una vez",No (no puede),Con cierta dificultad,No,Sí,Sí,Sí,Una carga pesada,Sí,No,Piso <10 viviendas,Propiedad con hipoteca,4.0,,575.83,895.0,Han disminuido,,Reducción horas/salario,Mantenerse,Ninguna carga,,Una carga razonable,No,Sí,No,No
28736,2873601,721.66064,ES30,Zona muy poblada,1973,51,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Temporal escrito,No,19.0,0.0,2.0,93.0,Industria manufacturera,Primaria,Bueno,No,No limitado,No,12767.1,0.0,55155.5,55155.5,2.5,4,Otros sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,,296.6,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
28736,2873602,717.60037,ES30,Zona muy poblada,1970,54,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,28.0,0.0,0.0,93.0,Industria manufacturera,Primaria,Bueno,No,No limitado,No,21244.4,182.8,55155.5,55155.5,2.5,4,Otros sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,,296.6,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
